Unnamed: 0.1,Year_leisure,Period_leisure,Label_leisure,Value_leisure,date,Year_service,Period_service,Label_service,Value_service,Unnamed: 0,name,year,start date,end date,type,distance,size,smoke estimate,start_date_ym,end_date_ym
52746,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,84242,UNNAMED (1),2015,2015-05-01,2015-10-31,Prescribed Fire,563.6237766125508,1310.4258413255209,0.5812502487037291,2015-05,2015-10
52749,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,84264,UNNAMED (3),2015,2015-05-05,2015-10-31,Prescribed Fire,649.5737635672211,2092.3293320027165,0.8052701053196831,2015-05,2015-10
52752,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,84269,UNNAMED (1),2015,2015-05-12,2015-10-31,Prescribed Fire,577.1043331348641,1107.283201835292,0.4796720186714184,2015-05,2015-10
52754,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,84283,UNNAMED (1),2015,2015-05-01,2015-10-31,Unknown - Likely Prescribed Fire,306.21736411567207,1043.0392750027886,1.8515513792098235,2015-05,2015-10
52755,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,84287,UNNAMED (1),2015,2015-05-03,2015-10-31,Prescribed Fire,492.151037120533,1021.7021090212388,0.5189982505162399,2015-05,2015-10
52756,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,84300,UNNAMED (1),2015,2015-05-13,2015-10-31,Prescribed Fire,565.5973681929132,965.3968293917547,0.42671557705272,2015-05,2015-10
52761,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,84316,UNNAMED (1),2015,2015-05-04,2015-10-31,Prescribed Fire,490.707634858554,773.9605157428014,0.3943083726249208,2015-05,2015-10
52763,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,84328,UNNAMED (1),2015,2015-05-05,2015-10-31,Prescribed Fire,370.74785211343766,689.2377682236249,0.4647618079879927,2015-05,2015-10
52764,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,84330,LACPR FY16 RX MARSH AND PRAIRIE (1),2015,2015-10-19,2015-10-31,Prescribed Fire,306.37920738348714,672.5416164465021,0.5487820323954774,2015-10,2015-10
52768,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,84337,UNNAMED (1),2015,2015-05-03,2015-10-31,Prescribed Fire,483.5113502148564,639.8279567104165,0.3308236489309394,2015-05,2015-10
52769,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,84338,UNNAMED (1),2015,2015-05-06,2015-10-31,Prescribed Fire,489.26873421171086,634.615264560369,0.3242672278981991,2015-05,2015-10
52770,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,84346,UNNAMED (1),2015,2015-05-04,2015-10-31,Prescribed Fire,619.09255143472,607.5827407863833,0.2453521445938643,2015-05,2015-10
52774,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98418,MCWA_WHITEOAK - MCWA_WHITEOAK WFHF FY15 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,182.23185352712687,6830.396232783989,9.37047516745916,2015-05,2015-10
52775,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98419,UPLAND ISLAND - UPLAND ISLAND BLK A,2015,2015-05-01,2015-10-31,Prescribed Fire,197.4808623032285,6662.723939119732,8.434645085873221,2015-05,2015-10
52776,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98420,Middle District RX - 16 Point Peter (1),2015,2015-10-15,2015-10-31,Prescribed Fire,332.01363375955634,7868.023471035942,5.924473177458391,2015-10,2015-10
52777,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98422,LOST MOUNTAIN (1),2015,2015-05-01,2015-10-31,Prescribed Fire,218.01023916067712,10240.503306033035,11.743144892480965,2015-05,2015-10
52780,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98425,COMPARTMENT 1853-1859 - COMPARTMENT 1853,2015,2015-05-01,2015-10-31,Prescribed Fire,180.13739591011228,5198.192433875643,7.214205034458137,2015-05,2015-10
52787,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98432,CEMETERY RIDGE (1),2015,2015-05-01,2015-10-31,Prescribed Fire,589.0787705182566,2732.7776920261704,1.159767517008779,2015-05,2015-10
52789,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98434,MOORE PLANTATION - NORTH MOORE RX ABC (1),2015,2015-05-01,2015-10-31,Prescribed Fire,212.53655243890435,2598.690187430629,3.0567567761992933,2015-05,2015-10
52791,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98436,COMP. 2210-2215 - COMP. 2212-2217 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,190.90725194722543,2526.808420970136,3.308947663324817,2015-05,2015-10
52794,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98441,COMPARTMENTS 38_39 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,560.8742519766181,2365.0680503635417,1.0541881901462902,2015-05,2015-10
52795,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98442,MENDENHAUSE CREEK BURN UNIT - COMPARTMENT 56 PBURN (1),2015,2015-05-01,2015-10-31,Prescribed Fire,257.7219775787486,5565.623419397447,5.398863798583918,2015-05,2015-10
52796,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98443,HOMOCHITTO BURN BLOCK 42E (1),2015,2015-05-01,2015-10-31,Prescribed Fire,366.13249333059497,2318.693740661184,1.5832340634183668,2015-05,2015-10
52798,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98445,REDBUCK HOLLOW RX BURN (1),2015,2015-05-01,2015-10-31,Prescribed Fire,240.53729654839063,2440.8318824374765,2.5368538657646766,2015-05,2015-10
52801,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98448,VANDERSLICE (1),2015,2015-05-01,2015-10-31,Prescribed Fire,249.8166586864469,2515.873995320964,2.517720403985068,2015-05,2015-10
52802,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98449,C-139 FOX HUNTERS STEWARDSHIP - WILDLIFE P-BURN (1),2015,2015-05-01,2015-10-31,Prescribed Fire,225.0451173999415,2005.473640886112,2.2278573115208515,2015-05,2015-10
52803,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98450,RICHARDS - PB C-25,2015,2015-05-01,2015-10-31,Prescribed Fire,172.43173871983012,4472.026543972518,6.483763628978334,2015-05,2015-10
52804,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98451,BLACKJACK WEST - BLACKJACK WEST FY15 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,190.6883758588737,1970.941638838346,2.583982413664556,2015-05,2015-10
52805,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98452,CEDAR BLUFF - CEDAR BLUFF 1 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,441.7951678548693,8389.35302029922,4.747309177821939,2015-05,2015-10
52808,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98455,COMPARTMENT 141E (1),2015,2015-05-01,2015-10-31,Prescribed Fire,588.3238933429467,1840.5685171868483,0.7821238173450917,2015-05,2015-10
52809,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98456,NORTH BLUEWATER - NORTH BLUEWATER RX 12 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,484.61431012055294,1839.586519401456,0.9489951498459874,2015-05,2015-10
52810,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98457,MUDVILLE COMPARTMENT 0005 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,281.2861948946924,2988.737760402909,2.6563139381243266,2015-05,2015-10
52813,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98462,RAVEN - PB C-50 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,173.53472082656148,3165.037511739141,4.5596603040933,2015-05,2015-10
52815,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98464,AVANT NORTHWEST (1),2015,2015-05-01,2015-10-31,Prescribed Fire,253.9645136993948,1969.835664648672,1.939085539899748,2015-05,2015-10
52816,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98465,COMPARTMENT 251 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,260.8294486730364,1580.9950523431023,1.5153532896557285,2015-05,2015-10
52822,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98472,SC -BLACK MOUNTAIN RX - SC -BLACK MOUNTAIN RX FY16 B.CAST (1),2015,2015-05-01,2015-10-31,Prescribed Fire,582.0892864553824,1451.3626842184133,0.6233419502772714,2015-05,2015-10
52823,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98473,HOMOCHITTO BURN BLOCK 05 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,384.4169606439019,1436.837206264311,0.9344262567509998,2015-05,2015-10
52824,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98474,EAGLE MOUNTIAN BURN UNIT - COMPARTMENT 5 PBURN (1),2015,2015-05-01,2015-10-31,Prescribed Fire,250.9628880785596,1418.8237004025043,1.4133799934179572,2015-05,2015-10
52826,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98476,COMPARTMENT 103 - COMPARTMENT 103 RX (1),2015,2015-05-01,2015-10-31,Prescribed Fire,260.19586373271943,2570.5828139152845,2.4698536489379594,2015-05,2015-10
52829,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98479,LITTLE FIR - LITTLE FIR #14 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,247.23564987720977,1382.9998844288273,1.3984632526859475,2015-05,2015-10
52830,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98480,WHITEROCK - COMP67BLOCKB (1),2015,2015-05-01,2015-10-31,Prescribed Fire,148.35143038834332,3970.069001563579,6.690311295231581,2015-05,2015-10
52836,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98487,BELLWOOD - C-07 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,243.7541504182545,1729.2343033847249,1.7735434457398516,2015-05,2015-10
52837,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98489,COMPARTMENT 261 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,272.96725506205524,1800.7422175994354,1.649229151304304,2015-05,2015-10
52839,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98492,CAMPCREEK - FY15BURNBLOCKC16 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,140.58168622987037,3086.2529579275256,5.4883623903918,2015-05,2015-10
52841,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98494,OZARK HILL PRAIRIE (1),2015,2015-05-01,2015-10-31,Prescribed Fire,542.9233826074025,1237.2228340093743,0.5697041579180023,2015-05,2015-10
52842,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98495,COMP. 1808,2015,2015-05-01,2015-10-31,Prescribed Fire,164.6026522781188,1198.5216575494212,1.82032555515016,2015-05,2015-10
52843,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98496,KIS FIRE TOWER - C-55 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,250.32700995104568,1195.4305773568778,1.1938689492502808,2015-05,2015-10
52845,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98498,LAKECREEK - PB C-6 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,170.07513574564047,2156.544660249705,3.1699881508179004,2015-05,2015-10
52846,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98499,PB LITTLE KISATCHIE - C-60 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,249.2309021308188,1182.921611241659,1.1865719711401954,2015-05,2015-10
52847,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98500,WILLIANA COMPARTMENT 0046 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,279.79307983784764,1178.792651364926,1.0532718071941665,2015-05,2015-10
52849,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98502,PB BAYOU L'IVRGNE - C-44 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,254.6037742761604,1167.4243596042584,1.1463148601422457,2015-05,2015-10
52850,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98503,CADDO POND (2),2015,2015-05-01,2015-10-31,Prescribed Fire,238.4972538276492,1138.4754080664648,1.19338418974961,2015-05,2015-10
52852,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98505,BENTON COUNTY - COMP 43 & 60 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,471.50374946974586,1115.478167606842,0.5914471352885905,2015-05,2015-10
52854,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98507,COMPARTMENT 213 - FY15 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,457.7704442406202,2211.3302160857893,1.2076632752875132,2015-05,2015-10
52856,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98509,WOLF MOUNTAIN - WOLF MOUNTAIN 5 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,436.416381477083,4383.295358338138,2.510959455453159,2015-05,2015-10
52859,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98512,BROADDUS - BULLET CREEK RX BLK F (1),2015,2015-05-01,2015-10-31,Prescribed Fire,192.27160653570508,1074.8181456830262,1.3975258295397754,2015-05,2015-10
52864,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98517,KAINTUCK WEST - WESTERN STAR RX (1),2015,2015-05-01,2015-10-31,Prescribed Fire,458.988998845804,1045.210457086453,0.5693003861284203,2015-05,2015-10
52865,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98518,COMPARTMENT 035 - COMPARTMENT 035 RX (1),2015,2015-05-01,2015-10-31,Prescribed Fire,288.07620017671104,1097.2737968869667,0.9522426672299548,2015-05,2015-10
52868,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98521,WESTERN LOOP - WESTERN LOOP EAST WFHF FY15,2015,2015-05-01,2015-10-31,Prescribed Fire,193.6842115704262,1769.969431129416,2.284607269712626,2015-05,2015-10
52869,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98522,COMP 38 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,471.78821256343576,994.5397916713852,0.527005425945048,2015-05,2015-10
52872,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98525,CANEY CREEK - BIG CREEK C65 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,196.4282492510132,985.255418259902,1.2539634981433558,2015-05,2015-10
52873,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98526,ZAVALLA - MONTEREY PARK BURN COMP 53 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,189.4665295716436,979.9797439209242,1.2930776561650714,2015-05,2015-10
52876,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98529,INDIAN CREEK (1),2015,2015-05-01,2015-10-31,Prescribed Fire,477.7222659320322,952.0589583799454,0.4982282731382041,2015-05,2015-10
52878,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98531,BANNISTER - BANNISTER WEST BLK AB (1),2015,2015-05-01,2015-10-31,Prescribed Fire,190.47973574701672,945.676592910674,1.2411774265671265,2015-05,2015-10
52885,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98539,COMP. 1806,2015,2015-05-01,2015-10-31,Prescribed Fire,160.72552743839452,907.392099886659,1.411400096718393,2015-05,2015-10
52887,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98541,EAST NEWMAN (2),2015,2015-05-01,2015-10-31,Prescribed Fire,239.98506126620973,948.3324909113618,0.9879078367500956,2015-05,2015-10
52888,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98542,CROSSETT (1),2015,2015-05-01,2015-10-31,Prescribed Fire,302.95651809101275,897.3953263527062,0.740531456467224,2015-05,2015-10
52891,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98545,DRY PRONG COMNPARTMENT 45 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,276.64283624768103,874.9470499275988,0.7906829088683234,2015-05,2015-10
52892,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98546,COMP122 BURN - COMP122 BURN--WFHF09 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,215.6692874264708,871.1420563751844,1.0098123691721608,2015-05,2015-10
52894,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98548,MCGEE BEND - BLACK BRANCH RX BLK B (1),2015,2015-05-01,2015-10-31,Prescribed Fire,207.40853229780708,866.1319198603002,1.0439926340839567,2015-05,2015-10
52897,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98552,COMP 66 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,465.2075939239538,850.340749783473,0.4569684377951469,2015-05,2015-10
52898,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98553,TXARR Aransas WUI - Crane Units FY2016 (1),2015,2015-11-01,2015-10-31,Prescribed Fire,310.77324774077164,843.6370527580324,0.6786596488686051,2015-11,2015-10
52900,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98555,SANTA FE WATERSHED - WEST AGUA SARCA RX 2015 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,540.9209568033892,833.1110283344217,0.3850428689515703,2015-05,2015-10
52901,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98556,COMPARTMENT 288 - TRAMMEL (1),2015,2015-05-01,2015-10-31,Prescribed Fire,635.8661888410048,825.3292964700497,0.3244901643435311,2015-05,2015-10
52902,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98557,WL BURN (1),2015,2015-05-01,2015-10-31,Prescribed Fire,258.74040457165216,1798.4145248930574,1.7376630138906544,2015-05,2015-10
52904,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98559,DESOTO 1352 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,496.6506583564993,808.0813820400651,0.406765484170575,2015-05,2015-10
52905,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98560,ECOSYSTEM PRESCRIBED BURNING - FUELS REDUCTION (1),2015,2015-05-01,2015-10-31,Prescribed Fire,226.4537789390773,832.0180250031509,0.9185296320744862,2015-05,2015-10
52910,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98565,BOLES FIELD - BOLES FIELD RX C11 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,194.86957617005265,778.8285125057574,0.999166375548169,2015-05,2015-10
52914,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98570,COMPARTMENT 14 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,617.9949571310865,919.1459327274844,0.3718258224122204,2015-05,2015-10
52916,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98573,COVE CREEK WEST (1),2015,2015-05-01,2015-10-31,Prescribed Fire,275.86628780185936,741.7032489673146,0.6721582898705278,2015-05,2015-10
52919,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98576,SEED TICK TORNADO (1),2015,2015-05-01,2015-10-31,Prescribed Fire,468.5244350598245,701.8261478894173,0.3744874842012259,2015-05,2015-10
52920,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98577,COMPARTMENT 85 PRESCRIBED BURN (1),2015,2015-05-01,2015-10-31,Prescribed Fire,276.2484442325777,696.4144544658973,0.6302428746707941,2015-05,2015-10
52921,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98578,HOMOCHITTO BURN BLOCK 26N (1),2015,2015-05-01,2015-10-31,Prescribed Fire,375.1807392512295,696.295861766539,0.4639736191922979,2015-05,2015-10
52923,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98580,COMPARTMENT 48 - FY15 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,439.01128920072455,1861.1435491033003,1.0598494815997483,2015-05,2015-10
52925,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98582,COMPARTMENT 34 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,563.0265783064689,719.9645777483033,0.3196849871252478,2015-05,2015-10
52927,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98584,BUFFALO PASS TSI & FUELS REDU - BUFFALO PASS RXB UNIT 4 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,649.4343617532253,678.3984066511061,0.2611497198961297,2015-05,2015-10
52928,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98585,COMPARTMENT 9 - FY15 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,438.4051371620241,1485.5015393460246,0.8471054587557323,2015-05,2015-10
52929,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98586,HOLMES CHAPEL (1),2015,2015-05-01,2015-10-31,Prescribed Fire,580.109945173383,665.425498849619,0.2867669759784659,2015-05,2015-10
52930,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98587,ECOSYSTEM BURNING - WFHF--FUELS REDUCTION - BLUFF MTN. (1),2015,2015-05-01,2015-10-31,Prescribed Fire,220.720520810196,663.689007511692,0.751730066913916,2015-05,2015-10
52934,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98591,PERI RX - 16  Units 1,2015,2015-10-15,2015-10-31,Prescribed Fire,312.94728361913604,1407.5682036885505,1.1244451361028531,2015-10,2015-10
52945,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98605,Prairie Units - 2016 Otter Slogh (1),2015,2015-12-15,2015-10-31,Prescribed Fire,267.99005547954744,592.5190889865747,0.5527435411048255,2015-12,2015-10
52946,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98606,YALOBUSHA COUNTY - COMP 127 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,433.4792369676112,1023.3813564391306,0.5902135956950091,2015-05,2015-10
52949,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98609,LITTLE BEAR EAST (1),2015,2015-05-01,2015-10-31,Prescribed Fire,272.9280749405571,760.3125903820396,0.6964404363197458,2015-05,2015-10
52951,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98612,INTERDISCIPLINARY UNIT LBJ 03 - LBJ 03 ENTIRE (1),2015,2015-05-01,2015-10-31,Prescribed Fire,59.87634017397436,582.3968067541394,2.4316650160228144,2015-05,2015-10
52952,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98613,SOUTH LINK (1),2015,2015-05-01,2015-10-31,Prescribed Fire,279.875154660068,581.5860070915803,0.5195048554756188,2015-05,2015-10
52954,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98616,COMPARTMENT 86 - FY15 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,454.5498395816618,879.6657895067558,0.483811516860474,2015-05,2015-10
52955,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98617,Toney Bend - 16 Toney Bend (1),2015,2015-12-15,2015-10-31,Prescribed Fire,350.75583049707257,574.7916833776944,0.4096807760566161,2015-12,2015-10
52962,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98624,COMPARTMENT 012 - COMPARTMENT 012 NORTH RX (1),2015,2015-05-01,2015-10-31,Prescribed Fire,281.43915749007925,1310.829700186072,1.1643988276864767,2015-05,2015-10
52970,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98634,WAGON TONGUE PRESCRIBED BURN - WAGON TONGUE RX ACTUAL BURN UNIT P3 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,632.852692887536,536.44198062445,0.2119142363828816,2015-05,2015-10
52972,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98636,AVANT IV (1),2015,2015-05-01,2015-10-31,Prescribed Fire,255.4864092511076,531.0669594214295,0.519662631936191,2015-05,2015-10
52973,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98637,BLOWDOWN - BUTTERMILK TALBOTT - UNIT 13 - BUTTERMILK (1),2015,2015-05-01,2015-10-31,Prescribed Fire,557.711141390409,691.6302828811374,0.3100306913166821,2015-05,2015-10
52975,2015,M10,Oct,18000.0,2015-10-01,2015,M10,Oct,131200.0,98639,DESOTO 15207 (1),2015,2015-05-01,2015-10-31,Prescribed Fire,493.2154636212263,862.5615893738546,0.4372133747798885,2015-05,2015-10
